72456	6.504238	1.091714	1
12608	4.238216	0.532859	2
11353	2.426598	0.364735	2
44435	9.149465	0.655923	3
73968	15.769840	0.734997	1
15352	0.000000	1.616168	2
34689	2.053570	1.638663	1
6468	2.797774	1.391658	2
7804	0.000000	1.568807	2
69933	13.020636	1.334422	1
35035	10.515204	0.590137	3
74495	11.080548	1.606481	1
15992	1.038208	1.461952	2
31128	10.647970	1.621253	3
50765	5.137561	0.736782	1
42379	9.755870	0.299706	3
9237	14.274102	0.805998	3
8154	5.678318	0.350808	2
17067	5.640949	1.169878	2
7874	7.234796	1.022678	2
2769	2.670845	0.445008	2
73956	11.915108	1.063808	1
43825	8.973878	0.754095	3
59818	3.693618	1.416103	1
21974	0.000000	1.435067	2
9531	0.345960	0.493258	2
20448	0.000000	1.540753	2
75155	8.381023	0.040227	1
66954	13.282977	0.586157	1
37060	9.848511	1.395196	3
37543	11.302677	0.872185	3
23363	5.029966	0.418445	3
41260	5.322164	0.698617	1
50760	4.242815	0.051645	1
34308	11.485625	0.632180	3
69559	3.247884	1.289961	1
14143	0.000000	1.177736	2
36800	5.221934	1.166036	1
46901	1.687917	0.457233	1
7009	8.009085	1.415924	2
7079	8.465808	1.579262	2
30503	10.314731	0.250419	3
77128	17.641267	1.474570	1
11878	6.612552	0.079886	2
12072	1.057058	0.518946	2
35960	1.109503	1.479859	1
28030	6.903400	0.930943	3
21390	0.936225	1.640816	2
63338	11.189692	0.024082	1
59454	4.138160	0.262170	1
7485	8.038077	0.754129	2
28530	12.285899	0.284906	3
49110	1.134990	0.513470	1
10831	1.015088	0.542228	2
34563	10.503396	0.364104	3
9446	0.000000	0.426818	2
11234	3.776016	1.520272	2
46179	9.177136	0.644320	3
16076	3.368766	0.407289	2
36843	1.220438	1.523642	1
68281	9.468535	0.965963	1
74031	13.184539	0.677465	1
35034	11.459422	0.868931	3
12944	4.720403	0.991822	2
49866	3.646824	1.393204	1
10209	0.000000	0.014701	2
19908	7.346012	0.616715	3
